Day,Tire,Pressure,TireTemp,DailyDistance,AmbientTemp
9.4,FR,2.202935736123088,7.608622222285499,8,3.533141393725174
9.4,RR,2.2238087811094025,7.608622222285499,8,3.533141393725174
9.4,RL,2.1935275268279466,7.608622222285499,8,3.533141393725174
9.5,FL,2.1818775326476225,1.104839838100955,8,0.507809391445198
9.5,FR,2.224601351381635,1.104839838100955,8,0.507809391445198
9.5,RR,2.2082697472908195,1.104839838100955,8,0.507809391445198
9.5,RL,2.226550933817467,1.104839838100955,8,0.507809391445198
10.1,FL,2.198140274992289,10.186688163521795,31,6.63202007031102
10.1,FR,2.2041816226552426,10.186688163521795,31,6.63202007031102
10.1,RR,2.214985527402828,10.186688163521795,31,6.63202007031102
10.1,RL,2.2254219817132808,10.186688163521795,31,6.63202007031102
10.2,FL,2.196755271751698,7.3895841501695125,31,5.470479230752572
10.2,FR,2.2087843928051347,7.3895841501695125,31,5.470479230752572
10.2,RR,2.205543911544693,7.3895841501695125,31,5.470479230752572
10.2,RL,2.183159549349844,7.3895841501695125,31,5.470479230752572
10.3,FL,2.2209362848769167,13.125650852580327,31,0.42981954233235165
10.3,FR,2.1976870816788585,13.125650852580327,31,0.42981954233235165
10.3,RR,2.2178243287960355,13.125650852580327,31,0.42981954233235165
10.3,RL,2.1927433225753816,13.125650852580327,31,0.42981954233235165
10.4,FL,2.1826127485794125,1.5264145256118005,31,-1.7032686268656505
10.4,FR,2.2188119601141834,1.5264145256118005,31,-1.7032686268656505
10.4,RR,2.2069223652762853,1.5264145256118005,31,-1.7032686268656505
10.4,RL,2.225892914131101,1.5264145256118005,31,-1.7032686268656505
10.5,FL,2.1885785142388205,8.796270864431925,31,-2.7779532336654826
10.5,FR,2.2099865387455004,8.796270864431925,31,-2.7779532336654826
10.5,RR,2.190963471214566,8.796270864431925,31,-2.7779532336654826
10.5,RL,2.2013187492816235,8.796270864431925,31,-2.7779532336654826
11.1,FL,2.206212028367963,13.309215847867664,37,6.9227785611919135
11.1,FR,2.2023994352477096,13.309215847867664,37,6.9227785611919135
11.1,RR,2.1776053214759936,13.309215847867664,37,6.9227785611919135
11.1,RL,2.1924405236967273,13.309215847867664,37,6.9227785611919135
11.2,FL,2.213128645898745,8.29191346363829,37,8.053017458053747
11.2,FR,2.200372232981209,8.29191346363829,37,8.053017458053747
11.2,RR,2.214054913257919,8.29191346363829,37,8.053017458053747
11.2,RL,2.1749704678033597,8.29191346363829,37,8.053017458053747
11.3,FL,2.207242104724405,11.093556565082757,37,7.559718349267255
11.3,FR,2.227676057350096,11.093556565082757,37,7.559718349267255
11.3,RR,2.1888294430750834,11.093556565082757,37,7.559718349267255
11.3,RL,2.2004972026883878,11.093556565082757,37,7.559718349267255
11.4,FL,2.2255637811192877,9.596084071462531,37,4.433855731565286
11.4,FR,2.2278740344277796,9.596084071462531,37,4.433855731565286
11.4,RR,2.2244297546757537,9.596084071462531,37,4.433855731565286
11.4,RL,2.1907085061014544,9.596084071462531,37,4.433855731565286
11.5,FL,2.182238471735912,3.699668949773841,37,-1.043335011984885
11.5,FR,2.204595332284398,3.699668949773841,37,-1.043335011984885
11.5,RR,2.217167187284723,3.699668949773841,37,-1.043335011984885
11.5,RL,2.209355088006197,3.699668949773841,37,-1.043335011984885
12.1,FL,2.219526376493836,6.370707063618932,24,-3.663292509495598
12.1,FR,2.2230271638843657,6.370707063618932,24,-3.663292509495598
12.1,RR,2.190853548497842,6.370707063618932,24,-3.663292509495598
12.1,RL,2.1946391443609006,6.370707063618932,24,-3.663292509495598
12.2,FL,2.1824324639868755,2.497443508154795,24,-2.98597431729969
12.2,FR,2.2172235846817214,2.497443508154795,24,-2.98597431729969
12.2,RR,2.2113957719565347,2.497443508154795,24,-2.98597431729969
12.2,RL,2.1872465135634322,2.497443508154795,24,-2.98597431729969
12.3,FL,2.180639752985658,13.728900870859174,24,-0.6357089226249304
12.3,FR,2.2074064131224573,13.728900870859174,24,-0.6357089226249304
12.3,RR,2.1729384833611816,13.728900870859174,24,-0.6357089226249304
12.3,RL,2.2269385254851874,13.728900870859174,24,-0.6357089226249304
12.4,FL,2.188141803444963,5.983978551312337,24,0.47037131504118435
12.4,FR,2.180700544160806,5.983978551312337,24,0.47037131504118435
12.4,RR,2.18937375564351,5.983978551312337,24,0.47037131504118435
12.4,RL,2.2271470796968353,5.983978551312337,24,0.47037131504118435
12.5,FL,2.174482115768985,13.643289120127127,24,8.056380289900915
12.5,FR,2.172555229389837,13.643289120127127,24,8.056380289900915
12.5,RR,2.1804427334425758,13.643289120127127,24,8.056380289900915
12.5,RL,2.213163838579192,13.643289120127127,24,8.056380289900915
13.1,FL,2.1785702381220373,3.3134006594609247,18,-0.7226900169836026
13.1,FR,2.2246591028713403,3.3134006594609247,18,-0.7226900169836026
13.1,RR,2.206887710690386,3.3134006594609247,18,-0.7226900169836026
13.1,RL,2.2159308124866266,3.3134006594609247,18,-0.7226900169836026
13.2,FL,2.226600165649674,5.819032662481269,18,4.463677546455511
13.2,FR,2.1824961374621785,5.819032662481269,18,4.463677546455511
13.2,RR,2.2062123376033083,5.819032662481269,18,4.463677546455511
13.2,RL,2.20944202489497,5.819032662481269,18,4.463677546455511
13.3,FL,2.1957294023947487,8.163400938556938,18,8.01597473728546
13.3,FR,2.1995204479198964,8.163400938556938,18,8.01597473728546
13.3,RR,2.1729979758934754,8.163400938556938,18,8.01597473728546
13.3,RL,2.1914096598549264,8.163400938556938,18,8.01597473728546
13.4,FL,2.181114447166907,4.832763583800466,18,-2.2773667839606984
13.4,FR,2.1966535058584364,4.832763583800466,18,-2.2773667839606984
13.4,RR,2.1939733093035603,4.832763583800466,18,-2.2773667839606984
13.4,RL,2.190579452003195,4.832763583800466,18,-2.2773667839606984
13.5,FL,2.2024895254269756,12.655225317468133,18,6.420300992966451
13.5,FR,2.173907400644768,12.655225317468133,18,6.420300992966451
13.5,RR,2.185376117255467,12.655225317468133,18,6.420300992966451
13.5,RL,2.228611970854123,12.655225317468133,18,6.420300992966451
14.1,FL,2.189075010100238,12.086259859313488,25,6.197764122965069
14.1,FR,2.1956475723147744,12.086259859313488,25,6.197764122965069
14.1,RR,2.2214646042011563,12.086259859313488,25,6.197764122965069
14.1,RL,2.188865978894349,12.086259859313488,25,6.197764122965069
14.2,FL,2.2186540847861425,13.112074421930588,25,4.7025754777201385
14.2,FR,2.1797300894704947,13.112074421930588,25,4.7025754777201385
14.2,RR,2.1887899205580177,13.112074421930588,25,4.7025754777201385
14.2,RL,2.2266695873709197,13.112074421930588,25,4.7025754777201385
14.3,FL,2.1807613913830024,11.265966677475692,25,6.382213505627014
14.3,FR,2.1790024929189404,11.265966677475692,25,6.382213505627014
14.3,RR,2.227421616673168,11.265966677475692,25,6.382213505627014
14.3,RL,2.2191897756583554,11.265966677475692,25,6.382213505627014
14.4,FL,2.19391276596163,5.051736886862822,25,2.6300923915378025
14.4,FR,2.212937792737569,5.051736886862822,25,2.6300923915378025
14.4,RR,2.2253048372463087,5.051736886862822,25,2.6300923915378025
14.4,RL,2.1867511514201574,5.051736886862822,25,2.6300923915378025
14.5,FL,2.1752083804246003,2.8183022722467266,25,1.6274384125053691
14.5,FR,2.1728357216120755,2.8183022722467266,25,1.6274384125053691
14.5,RR,2.2170463476677504,2.8183022722467266,25,1.6274384125053691
14.5,RL,2.195391444480577,2.8183022722467266,25,1.6274384125053691
15.1,FL,2.2101882431832527,2.437015338935068,8,-1.3453872372326297
15.1,FR,2.1747615123008575,2.437015338935068,8,-1.3453872372326297
15.1,RR,2.2036839594469266,2.437015338935068,8,-1.3453872372326297
15.1,RL,2.2032048012778196,2.437015338935068,8,-1.3453872372326297
15.2,FL,2.22713652081651,4.561288541556575,8,-2.26533955512919
15.2,FR,2.2038119229608193,4.561288541556575,8,-2.26533955512919
15.2,RR,2.1715863293874187,4.561288541556575,8,-2.26533955512919
15.2,RL,2.17106246380238,4.561288541556575,8,-2.26533955512919
15.3,FL,2.1845817185931473,3.9555378376811214,8,2.5322029607743826
15.3,FR,2.2088360037370864,3.9555378376811214,8,2.5322029607743826
15.3,RR,2.224373600143484,3.9555378376811214,8,2.5322029607743826
15.3,RL,2.1900495771897472,3.9555378376811214,8,2.5322029607743826
15.4,FL,2.2155164624246666,8.334705479602903,8,3.451460238409018
15.4,FR,2.2066309030791866,8.334705479602903,8,3.451460238409018
15.4,RR,2.216731294035548,8.334705479602903,8,3.451460238409018
15.4,RL,2.220586268888526,8.334705479602903,8,3.451460238409018
15.5,FL,2.1899252806531155,12.239729230980734,8,1.1909410435209207
15.5,FR,2.184750553018227,12.239729230980734,8,1.1909410435209207
15.5,RR,2.181684793864158,12.239729230980734,8,1.1909410435209207
15.5,RL,2.220282990370142,12.239729230980734,8,1.1909410435209207
16.1,FL,2.2077609591809764,8.300096659240651,29,6.285287040050175
16.1,FR,2.225263016110181,8.300096659240651,29,6.285287040050175
16.1,RR,2.2091662925927573,8.300096659240651,29,6.285287040050175
16.1,RL,2.215576085535966,8.300096659240651,29,6.285287040050175
16.2,FL,2.1905007863119357,10.287448382814576,29,1.1690251991929337
16.2,FR,2.173854686422232,10.287448382814576,29,1.1690251991929337
16.2,RR,2.2121841191901286,10.287448382814576,29,1.1690251991929337
16.2,RL,2.1896193586839092,10.287448382814576,29,1.1690251991929337
16.3,FL,2.227216759048578,9.93487127630679,29,9.99737842968066
16.3,FR,2.2042783814412585,9.93487127630679,29,9.99737842968066
16.3,RR,2.1905735349421778,9.93487127630679,29,9.99737842968066
16.3,RL,2.2262168497312693,9.93487127630679,29,9.99737842968066
16.4,FL,2.198446140844675,7.580946656648559,29,1.4844552062246326
16.4,FR,2.213823496601585,7.580946656648559,29,1.4844552062246326
16.4,RR,2.20291713735385,7.580946656648559,29,1.4844552062246326
16.4,RL,2.1708944391303606,7.580946656648559,29,1.4844552062246326
16.5,FL,2.205613067163456,4.283729738376606,29,0.5546008513509895
16.5,FR,2.2045259682224927,4.283729738376606,29,0.5546008513509895
16.5,RR,2.200708476505582,4.283729738376606,29,0.5546008513509895
16.5,RL,2.2274582869108928,4.283729738376606,29,0.5546008513509895
17.1,FL,2.1708012106058865,1.5288678257378128,32,9.120130522272124
17.1,FR,2.1884301457994173,1.5288678257378128,32,9.120130522272124
17.1,RR,2.1777423439747365,1.5288678257378128,32,9.120130522272124
17.1,RL,2.1904146848212127,1.5288678257378128,32,9.120130522272124
17.2,FL,2.171514447671746,4.572327628781381,32,-0.48061327873309256
17.2,FR,2.1877305368658186,4.572327628781381,32,-0.48061327873309256
17.2,RR,2.1976404279859625,4.572327628781381,32,-0.48061327873309256
17.2,RL,2.2047637963862483,4.572327628781381,32,-0.48061327873309256
17.3,FL,2.2100635904134145,10.714608217679178,32,3.8720098207041067
17.3,FR,2.2288774113805765,10.714608217679178,32,3.8720098207041067
17.3,RR,2.2289521766620735,10.714608217679178,32,3.8720098207041067
17.3,RL,2.1716627670423487,10.714608217679178,32,3.8720098207041067
17.4,FL,2.1962413721214067,1.6623008287741026,32,8.716310907667639
17.4,FR,2.2265400993577047,1.6623008287741026,32,8.716310907667639
17.4,RR,2.2153797685588126,1.6623008287741026,32,8.716310907667639
17.4,RL,2.1949456594390884,1.6623008287741026,32,8.716310907667639
17.5,FL,2.182091887151755,14.780171368728851,32,7.186522017821533
17.5,FR,2.1719716155523985,14.780171368728851,32,7.186522017821533
17.5,RR,2.2204511590701803,14.780171368728851,32,7.186522017821533
17.5,RL,2.1889473906491124,14.780171368728851,32,7.186522017821533
18.1,FL,2.1758639005367937,2.8789174110769835,45,7.120228020735942
18.1,FR,2.2232048652882015,2.8789174110769835,45,7.120228020735942
18.1,RR,2.196359814826145,2.8789174110769835,45,7.120228020735942
18.1,RL,2.2114470800708306,2.8789174110769835,45,7.120228020735942
18.2,FL,2.2146941851528803,13.681913979021257,45,8.532113334403316
18.2,FR,2.1884768649920177,13.681913979021257,45,8.532113334403316
18.2,RR,2.2250756324452707,13.681913979021257,45,8.532113334403316
18.2,RL,2.208265014317311,13.681913979021257,45,8.532113334403316
18.3,FL,2.2240594923669823,2.7573641085556755,45,9.835212834610559
18.3,FR,2.2034054477822065,2.7573641085556755,45,9.835212834610559
18.3,RR,2.195471951209563,2.7573641085556755,45,9.835212834610559
18.3,RL,2.179604729115393,2.7573641085556755,45,9.835212834610559
18.4,FL,2.171873106527309,11.096070007055301,45,-0.3923780202077398
18.4,FR,2.1764307171448376,11.096070007055301,45,-0.3923780202077398
18.4,RR,2.184758444092905,11.096070007055301,45,-0.3923780202077398
18.4,RL,2.2252219120619645,11.096070007055301,45,-0.3923780202077398
18.5,FL,2.2063391631359144,2.8646081321506287,45,8.741843196532976
18.5,FR,2.203778862973884,2.8646081321506287,45,8.741843196532976
18.5,RR,2.1987121232687117,2.8646081321506287,45,8.741843196532976
18.5,RL,2.1981300881080874,2.8646081321506287,45,8.741843196532976
19.1,FL,2.223533442325695,10.140326492227631,37,3.860245002794727
19.1,FR,2.2170763389708132,10.140326492227631,37,3.860245002794727
19.1,RR,2.19327728085036,10.140326492227631,37,3.860245002794727
19.1,RL,2.1763531669124143,10.140326492227631,37,3.860245002794727
19.2,FL,2.2269318504055513,10.77471618141835,37,8.284829058212738
19.2,FR,2.208317373780625,10.77471618141835,37,8.284829058212738
19.2,RR,2.2065409014324837,10.77471618141835,37,8.284829058212738
19.2,RL,2.181799500581116,10.77471618141835,37,8.284829058212738
19.3,FL,2.1944323644355785,9.039669884557284,37,-0.9250927456133335
19.3,FR,2.183893493892095,9.039669884557284,37,-0.9250927456133335
19.3,RR,2.211798393295277,9.039669884557284,37,-0.9250927456133335
19.3,RL,2.2059314392963048,9.039669884557284,37,-0.9250927456133335
19.4,FL,2.209059690194359,4.275792547605378,37,-1.213517769435203
19.4,FR,2.200435428780734,4.275792547605378,37,-1.213517769435203
19.4,RR,2.183001328219648,4.275792547605378,37,-1.213517769435203
19.4,RL,2.221917703806511,4.275792547605378,37,-1.213517769435203
19.5,FL,2.183487873264856,3.4213258669257716,37,-0.8964919452873437
19.5,FR,2.2217837336575514,3.4213258669257716,37,-0.8964919452873437
19.5,RR,2.2127563982675342,3.4213258669257716,37,-0.8964919452873437
19.5,RL,2.189027569120184,3.4213258669257716,37,-0.8964919452873437
20.1,FL,2.1964988903491798,12.992802454812484,15,4.988913917364949
20.1,FR,2.201412975316364,12.992802454812484,15,4.988913917364949
20.1,RR,2.1769346017409896,12.992802454812484,15,4.988913917364949
20.1,RL,2.2142388604091425,12.992802454812484,15,4.988913917364949
20.2,FL,2.2144530146405277,14.038745169024592,15,8.461138556078485
20.2,FR,2.1906297023057437,14.038745169024592,15,8.461138556078485
20.2,RR,2.2143601416396597,14.038745169024592,15,8.461138556078485
20.2,RL,2.190489488193093,14.038745169024592,15,8.461138556078485
20.3,FL,2.1704042124524516,2.819531202285474,15,-1.2280051527438625
20.3,FR,2.170751545676203,2.819531202285474,15,-1.2280051527438625
20.3,RR,2.2152301922941504,2.819531202285474,15,-1.2280051527438625
20.3,RL,2.1877524998018565,2.819531202285474,15,-1.2280051527438625
20.4,FL,2.209776365757748,6.004598471837777,15,0.16153313451118656
20.4,FR,2.2023073101808466,6.004598471837777,15,0.16153313451118656
20.4,RR,2.200034822089339,6.004598471837777,15,0.16153313451118656
20.4,RL,2.19052688495424,6.004598471837777,15,0.16153313451118656
20.5,FL,2.18679630669564,2.5269383579106783,15,-3.816768510359994
20.5,FR,2.171075642179826,2.5269383579106783,15,-3.816768510359994
20.5,RR,2.220880338728892,2.5269383579106783,15,-3.816768510359994
20.5,RL,2.181784772863037,2.5269383579106783,15,-3.816768510359994
21.1,FL,2.2266556386712257,4.366935884298713,29,-1.1311486517741134
21.1,FR,2.1805671916739664,4.366935884298713,29,-1.1311486517741134
21.1,RR,2.224074424607429,4.366935884298713,29,-1.1311486517741134
